CONTRACT_ID|PLAN_ID|FORMULARY_ID|RXCUI|CONTRACT_YEAR
H1032|196|00022379|848140|2022
H1032|196|00022379|848145|2022
H1032|196|00022379|848151|2022
H1032|196|00022379|854925|2022
H1032|196|00022379|854984|2022
H1032|196|00022379|854988|2022
H1032|196|00022379|857166|2022
H1032|196|00022379|857169|2022
H1032|196|00022379|857174|2022
H1032|196|00022379|857183|2022
H1032|196|00022379|857187|2022
H1032|196|00022379|858804|2022
H1032|196|00022379|858810|2022
H1032|196|00022379|858813|2022
H1032|196|00022379|858817|2022
H1032|196|00022379|858824|2022
H1032|196|00022379|858828|2022
H1032|196|00022379|859419|2022
H1032|196|00022379|859424|2022
H1032|196|00022379|859747|2022
H1032|196|00022379|859751|2022
H1032|196|00022379|860975|2022
H1032|196|00022379|860981|2022
H1032|196|00022379|861004|2022
H1032|196|00022379|861007|2022
H1032|196|00022379|861010|2022
H1032|196|00022379|861731|2022
H1032|196|00022379|861736|2022
H1032|196|00022379|861740|2022
H1032|196|00022379|861783|2022
H1032|196|00022379|861822|2022
H1032|196|00022379|876514|2022
H1032|196|00022379|876519|2022
H1032|196|00022379|876524|2022
H1032|196|00022379|876529|2022
H1032|196|00022379|898342|2022
H1032|196|00022379|898346|2022
H1032|196|00022379|898350|2022
H1032|196|00022379|898353|2022
H1032|196|00022379|898356|2022
H1032|196|00022379|898359|2022
H1032|196|00022379|898362|2022
H1032|196|00022379|898367|2022
H1032|196|00022379|898372|2022
H1032|196|00022379|898378|2022
H1032|196|00022379|898687|2022
H1032|196|00022379|898690|2022
H1032|196|00022379|898719|2022
H1032|196|00022379|898723|2022
H1032|196|00022379|904458|2022
H1032|196|00022379|904467|2022
H1032|196|00022379|904475|2022
H1032|196|00022379|904481|2022
H1032|196|00022379|979464|2022
H1032|196|00022379|979468|2022
H1032|196|00022379|979471|2022
H1032|196|00022379|979480|2022
H1032|196|00022379|979485|2022
H1032|196|00022379|979492|2022
H1032|196|00022379|999967|2022
H1032|196|00022379|999986|2022
H1032|196|00022379|999991|2022
H1032|196|00022379|999996|2022
H1032|198|00022379|1000001|2022
H1032|198|00022379|1299896|2022
H1032|198|00022379|1299897|2022
H1032|198|00022379|153822|2022
H1032|198|00022379|153823|2022
H1032|198|00022379|197884|2022
H1032|198|00022379|197885|2022
H1032|198|00022379|197886|2022
H1032|198|00022379|197887|2022
H1032|198|00022379|197903|2022
H1032|198|00022379|197904|2022
H1032|198|00022379|197905|2022
H1032|198|00022379|198188|2022
H1032|198|00022379|198189|2022
H1032|198|00022379|198211|2022
H1032|198|00022379|199149|2022
H1032|198|00022379|199150|2022
H1032|198|00022379|199245|2022
H1032|198|00022379|199246|2022
H1032|198|00022379|199247|2022
H1032|198|00022379|199351|2022
H1032|198|00022379|199352|2022
H1032|198|00022379|199353|2022
H1032|198|00022379|200094|2022
H1032|198|00022379|200095|2022
H1032|198|00022379|200096|2022
H1032|198|00022379|200132|2022
H1032|198|00022379|200256|2022
H1032|198|00022379|200257|2022
H1032|198|00022379|200258|2022
H1032|198|00022379|200284|2022
H1032|198|00022379|200285|2022
H1032|198|00022379|200345|2022
H1032|198|00022379|205304|2022
H1032|198|00022379|205305|2022
H1032|198|00022379|205326|2022
H1032|198|00022379|259255|2022
H1032|198|00022379|261962|2022
H1032|198|00022379|282755|2022
H1032|198|00022379|283316|2022
H1032|198|00022379|283317|2022
H1032|198|00022379|308962|2022
H1032|198|00022379|308963|2022
H1032|198|00022379|308964|2022
H1032|198|00022379|310404|2022
H1032|198|00022379|310405|2022
H1032|198|00022379|310488|2022
H1032|198|00022379|310489|2022
H1032|198|00022379|310490|2022
H1032|198|00022379|310792|2022
H1032|198|00022379|310793|2022
H1032|198|00022379|310796|2022
H1032|198|00022379|310797|2022
H1032|198|00022379|310809|2022
H1032|198|00022379|311353|2022
H1032|198|00022379|311354|2022
H1032|198|00022379|311919|2022
H1032|198|00022379|312440|2022
H1032|198|00022379|312441|2022
H1032|198|00022379|312748|2022
H1032|198|00022379|312749|2022
H1032|198|00022379|312750|2022
H1032|198|00022379|312961|2022
H1032|198|00022379|312962|2022
H1032|198|00022379|314006|2022
H1032|198|00022379|314076|2022
H1032|198|00022379|314077|2022
H1032|198|00022379|314142|2022
H1032|198|00022379|314203|2022
H1032|198|00022379|314231|2022
H1032|198|00022379|315107|2022
H1032|198|00022379|317173|2022
H1032|198|00022379|317573|2022
H1032|198|00022379|349199|2022
H1032|198|00022379|349200|2022
H1032|198|00022379|349201|2022
H1032|198|00022379|349353|2022
H1032|198|00022379|349373|2022
H1032|198|00022379|349401|2022
H1032|198|00022379|349405|2022
H1032|198|00022379|349483|2022
H1032|198|00022379|360507|2022
H1032|198|00022379|403853|2022
H1032|198|00022379|403854|2022
H1032|198|00022379|403855|2022
H1032|198|00022379|404011|2022
H1032|198|00022379|404013|2022
H1032|198|00022379|476345|2022
H1032|198|00022379|476349|2022
H1032|198|00022379|476350|2022
H1032|198|00022379|476351|2022
H1032|198|00022379|477130|2022
H1032|198|00022379|577776|2022
H1032|198|00022379|578325|2022
H1032|198|00022379|578330|2022
H1032|198|00022379|597967|2022
H1032|198|00022379|597971|2022
H1032|198|00022379|597974|2022
H1032|198|00022379|597977|2022
H1032|198|00022379|597980|2022
H1032|198|00022379|597984|2022
H1032|198|00022379|597987|2022
H1032|198|00022379|597990|2022
H1032|198|00022379|597993|2022
H1032|198|00022379|617310|2022
H1032|198|00022379|617311|2022
H1032|198|00022379|617312|2022
H1032|198|00022379|636042|2022
H1032|198|00022379|636045|2022
H1032|198|00022379|639537|2022
H1032|198|00022379|647237|2022
H1032|198|00022379|647239|2022
H1032|198|00022379|722126|2022
H1032|198|00022379|722131|2022
H1032|198|00022379|722134|2022
H1032|198|00022379|722137|2022
H1032|198|00022379|730861|2022
H1032|198|00022379|730866|2022
H1032|198|00022379|730869|2022
H1032|198|00022379|730872|2022
H1032|198|00022379|802749|2022
H1032|198|00022379|845488|2022
H1032|198|00022379|848131|2022
H1032|198|00022379|848135|2022
H1032|198|00022379|848140|2022
H1032|198|00022379|848145|2022
H1032|198|00022379|848151|2022
H1032|198|00022379|854925|2022
H1032|198|00022379|854984|2022
H1032|198|00022379|854988|2022
H1032|198|00022379|857166|2022
H1032|198|00022379|857169|2022
H1032|198|00022379|857174|2022
H1032|198|00022379|857183|2022
H1032|198|00022379|857187|2022
H1032|198|00022379|858804|2022
H1032|198|00022379|858810|2022
H1032|198|00022379|858813|2022
H1032|198|00022379|858817|2022
H1032|198|00022379|858824|2022
H1032|198|00022379|858828|2022
H1032|198|00022379|859419|2022
H1032|198|00022379|859424|2022
H1032|198|00022379|859747|2022
H1032|198|00022379|859751|2022
H1032|198|00022379|860975|2022
H1032|198|00022379|860981|2022
H1032|198|00022379|861004|2022
H1032|198|00022379|861007|2022
H1032|198|00022379|861010|2022
H1032|198|00022379|861731|2022
H1032|198|00022379|861736|2022
H1032|198|00022379|861740|2022
H1032|198|00022379|861783|2022
H1032|198|00022379|861822|2022
H1032|198|00022379|876514|2022
H1032|198|00022379|876519|2022
H1032|198|00022379|876524|2022
H1032|198|00022379|876529|2022
H1032|198|00022379|898342|2022
H1032|198|00022379|898346|2022
H1032|198|00022379|898350|2022
H1032|198|00022379|898353|2022
H1032|198|00022379|898356|2022
H1032|198|00022379|898359|2022
H1032|198|00022379|898362|2022
H1032|198|00022379|898367|2022
H1032|198|00022379|898372|2022
H1032|198|00022379|898378|2022
H1032|198|00022379|898687|2022
H1032|198|00022379|898690|2022
H1032|198|00022379|898719|2022
H1032|198|00022379|898723|2022
H1032|198|00022379|904458|2022
H1032|198|00022379|904467|2022
H1032|198|00022379|904475|2022
H1032|198|00022379|904481|2022
H1032|198|00022379|979464|2022
H1032|198|00022379|979468|2022
H1032|198|00022379|979471|2022
H1032|198|00022379|979480|2022
H1032|198|00022379|979485|2022
H1032|198|00022379|979492|2022
H1032|198|00022379|999967|2022
H1032|198|00022379|999986|2022
H1032|198|00022379|999991|2022
H1032|198|00022379|999996|2022
H1032|199|00022379|1000001|2022
H1032|199|00022379|1299896|2022
H1032|199|00022379|1299897|2022
H1032|199|00022379|153822|2022
H1032|199|00022379|153823|2022
H1032|199|00022379|197884|2022
H1032|199|00022379|197885|2022
H1032|199|00022379|197886|2022
H1032|199|00022379|197887|2022
H1032|199|00022379|197903|2022
H1032|199|00022379|197904|2022
H1032|199|00022379|197905|2022
H1032|199|00022379|198188|2022
H1032|199|00022379|198189|2022
H1032|199|00022379|198211|2022
H1032|199|00022379|199149|2022
H1032|199|00022379|199150|2022
H1032|199|00022379|199245|2022
H1032|199|00022379|199246|2022
H1032|199|00022379|199247|2022
H1032|199|00022379|199351|2022
H1032|199|00022379|199352|2022
H1032|199|00022379|199353|2022
H1032|199|00022379|200094|2022
H1032|199|00022379|200095|2022
H1032|199|00022379|200096|2022
H1032|199|00022379|200132|2022
H1032|199|00022379|200256|2022
H1032|199|00022379|200257|2022
H1032|199|00022379|200258|2022
H1032|199|00022379|200284|2022
H1032|199|00022379|200285|2022
H1032|199|00022379|200345|2022
H1032|199|00022379|205304|2022
H1032|199|00022379|205305|2022
H1032|199|00022379|205326|2022
H1032|199|00022379|259255|2022
H1032|199|00022379|261962|2022
H1032|199|00022379|282755|2022
H1032|199|00022379|283316|2022
H1032|199|00022379|283317|2022
H1032|199|00022379|308962|2022
H1032|199|00022379|308963|2022
H1032|199|00022379|308964|2022
H1032|199|00022379|310404|2022
H1032|199|00022379|310405|2022
H1032|199|00022379|310488|2022
H1032|199|00022379|310489|2022
H1032|199|00022379|310490|2022
H1032|199|00022379|310792|2022
H1032|199|00022379|310793|2022
H1032|199|00022379|310796|2022
H1032|199|00022379|310797|2022
H1032|199|00022379|310809|2022
H1032|199|00022379|311353|2022
H1032|199|00022379|311354|2022
H1032|199|00022379|311919|2022
H1032|199|00022379|312440|2022
H1032|199|00022379|312441|2022
H1032|199|00022379|312748|2022
H1032|199|00022379|312749|2022
H1032|199|00022379|312750|2022
H1032|199|00022379|312961|2022
H1032|199|00022379|312962|2022
H1032|199|00022379|314006|2022
H1032|199|00022379|314076|2022
H1032|199|00022379|314077|2022
H1032|199|00022379|314142|2022
H1032|199|00022379|314203|2022
H1032|199|00022379|314231|2022
H1032|199|00022379|315107|2022
H1032|199|00022379|317173|2022
H1032|199|00022379|317573|2022
H1032|199|00022379|349199|2022
H1032|199|00022379|349200|2022
H1032|199|00022379|349201|2022
H1032|199|00022379|349353|2022
H1032|199|00022379|349373|2022
H1032|199|00022379|349401|2022
H1032|199|00022379|349405|2022
H1032|199|00022379|349483|2022
H1032|199|00022379|360507|2022
H1032|199|00022379|403853|2022
H1032|199|00022379|403854|2022
H1032|199|00022379|403855|2022
H1032|199|00022379|404011|2022
H1032|199|00022379|404013|2022
H1032|199|00022379|476345|2022
H1032|199|00022379|476349|2022
H1032|199|00022379|476350|2022
H1032|199|00022379|476351|2022
H1032|199|00022379|477130|2022
H1032|199|00022379|577776|2022
H1032|199|00022379|578325|2022
H1032|199|00022379|578330|2022
H1032|199|00022379|597967|2022
H1032|199|00022379|597971|2022
H1032|199|00022379|597974|2022
H1032|199|00022379|597977|2022
H1032|199|00022379|597980|2022
H1032|199|00022379|597984|2022
H1032|199|00022379|597987|2022
H1032|199|00022379|597990|2022
H1032|199|00022379|597993|2022
H1032|199|00022379|617310|2022
H1032|199|00022379|617311|2022
H1032|199|00022379|617312|2022
H1032|199|00022379|636042|2022
H1032|199|00022379|636045|2022
H1032|199|00022379|639537|2022
H1032|199|00022379|647237|2022
H1032|199|00022379|647239|2022
H1032|199|00022379|722126|2022
H1032|199|00022379|722131|2022
H1032|199|00022379|722134|2022
H1032|199|00022379|722137|2022
H1032|199|00022379|730861|2022
H1032|199|00022379|730866|2022
H1032|199|00022379|730869|2022
H1032|199|00022379|730872|2022
H1032|199|00022379|802749|2022
H1032|199|00022379|845488|2022
H1032|199|00022379|848131|2022
H1032|199|00022379|848135|2022
H1032|199|00022379|848140|2022
H1032|199|00022379|848145|2022
H1032|199|00022379|848151|2022
H1032|199|00022379|854925|2022
H1032|199|00022379|854984|2022
H1032|199|00022379|854988|2022
H1032|199|00022379|857166|2022
H1032|199|00022379|857169|2022
H1032|199|00022379|857174|2022
H1032|199|00022379|857183|2022
H1032|199|00022379|857187|2022
H1032|199|00022379|858804|2022
H1032|199|00022379|858810|2022
H1032|199|00022379|858813|2022
H1032|199|00022379|858817|2022
H1032|199|00022379|858824|2022
H1032|199|00022379|858828|2022
H1032|199|00022379|859419|2022
H1032|199|00022379|859424|2022
H1032|199|00022379|859747|2022
H1032|199|00022379|859751|2022
H1032|199|00022379|860975|2022
H1032|199|00022379|860981|2022
H1032|199|00022379|861004|2022
H1032|199|00022379|861007|2022
H1032|199|00022379|861010|2022
H1032|199|00022379|861731|2022
H1032|199|00022379|861736|2022
H1032|199|00022379|861740|2022
H1032|199|00022379|861783|2022
H1032|199|00022379|861822|2022
H1032|199|00022379|876514|2022
H1032|199|00022379|876519|2022
H1032|199|00022379|876524|2022
H1032|199|00022379|876529|2022
H1032|199|00022379|898342|2022
H1032|199|00022379|898346|2022
H1032|199|00022379|898350|2022
H1032|199|00022379|898353|2022
H1032|199|00022379|898356|2022
H1032|199|00022379|898359|2022
H1032|199|00022379|898362|2022
H1032|199|00022379|898367|2022
H1032|199|00022379|898372|2022
H1032|199|00022379|898378|2022
H1032|199|00022379|898687|2022
H1032|199|00022379|898690|2022
H1032|199|00022379|898719|2022
H1032|199|00022379|898723|2022
H1032|199|00022379|904458|2022
H1032|199|00022379|904467|2022
H1032|199|00022379|904475|2022
H1032|199|00022379|904481|2022
H1032|199|00022379|979464|2022
H1032|199|00022379|979468|2022
H1032|199|00022379|979471|2022
H1032|199|00022379|979480|2022
H1032|199|00022379|979485|2022
H1032|199|00022379|979492|2022
H1032|199|00022379|999967|2022
H1032|199|00022379|999986|2022
H1032|199|00022379|999991|2022
H1032|199|00022379|999996|2022
H1032|200|00022379|1000001|2022
H1032|200|00022379|1299896|2022
H1032|200|00022379|1299897|2022
H1032|200|00022379|153822|2022
H1032|200|00022379|153823|2022
H1032|200|00022379|197884|2022
H1032|200|00022379|197885|2022
H1032|200|00022379|197886|2022
H1032|200|00022379|197887|2022
H1032|200|00022379|197903|2022
H1032|200|00022379|197904|2022
H1032|200|00022379|197905|2022
H1032|200|00022379|198188|2022
H1032|200|00022379|198189|2022
H1032|200|00022379|198211|2022
H1032|200|00022379|199149|2022
H1032|200|00022379|199150|2022
H1032|200|00022379|199245|2022
H1032|200|00022379|199246|2022
H1032|200|00022379|199247|2022
H1032|200|00022379|199351|2022
H1032|200|00022379|199352|2022
H1032|200|00022379|199353|2022
H1032|200|00022379|200094|2022
H1032|200|00022379|200095|2022
H1032|200|00022379|200096|2022
H1032|200|00022379|200132|2022
H1032|200|00022379|200256|2022
H1032|200|00022379|200257|2022
H1032|200|00022379|200258|2022
H1032|200|00022379|200284|2022
H1032|200|00022379|200285|2022
H1032|200|00022379|200345|2022
H1032|200|00022379|205304|2022
H1032|200|00022379|205305|2022
H1032|200|00022379|205326|2022
H1032|200|00022379|259255|2022
H1032|200|00022379|261962|2022
H1032|200|00022379|282755|2022
H1032|200|00022379|283316|2022
H1032|200|00022379|283317|2022
H1032|200|00022379|308962|2022
H1032|200|00022379|308963|2022
H1032|200|00022379|308964|2022
H1032|200|00022379|310404|2022
H1032|200|00022379|310405|2022
H1032|200|00022379|310488|2022
H1032|200|00022379|310489|2022
H1032|200|00022379|310490|2022
H1032|200|00022379|310792|2022
H1032|200|00022379|310793|2022
H1032|200|00022379|310796|2022
H1032|200|00022379|310797|2022
H1032|200|00022379|310809|2022
H1032|200|00022379|311353|2022
H1032|200|00022379|311354|2022
H1032|200|00022379|311919|2022
H1032|200|00022379|312440|2022
H1032|200|00022379|312441|2022
H1032|200|00022379|312748|2022
H1032|200|00022379|312749|2022
H1032|200|00022379|312750|2022
H1032|200|00022379|312961|2022
H1032|200|00022379|312962|2022
H1032|200|00022379|314006|2022
H1032|200|00022379|314076|2022
H1032|200|00022379|314077|2022
H1032|200|00022379|314142|2022
H1032|200|00022379|314203|2022
H1032|200|00022379|314231|2022
H1032|200|00022379|315107|2022
H1032|200|00022379|317173|2022
H1032|200|00022379|317573|2022
H1032|200|00022379|349199|2022
H1032|200|00022379|349200|2022
H1032|200|00022379|349201|2022
H1032|200|00022379|349353|2022
H1032|200|00022379|349373|2022
H1032|200|00022379|349401|2022
H1032|200|00022379|349405|2022
H1032|200|00022379|349483|2022
H1032|200|00022379|360507|2022
H1032|200|00022379|403853|2022
H1032|200|00022379|403854|2022
H1032|200|00022379|403855|2022
H1032|200|00022379|404011|2022
H1032|200|00022379|404013|2022
H1032|200|00022379|476345|2022
H1032|200|00022379|476349|2022
H1032|200|00022379|476350|2022
H1032|200|00022379|476351|2022
H1032|200|00022379|477130|2022
H1032|200|00022379|577776|2022
H1032|200|00022379|578325|2022
H1032|200|00022379|578330|2022
H1032|200|00022379|597967|2022
H1032|200|00022379|597971|2022
H1032|200|00022379|597974|2022
H1032|200|00022379|597977|2022
H1032|200|00022379|597980|2022
H1032|200|00022379|597984|2022
H1032|200|00022379|597987|2022
H1032|200|00022379|597990|2022
H1032|200|00022379|597993|2022
H1032|200|00022379|617310|2022
H1032|200|00022379|617311|2022
H1032|200|00022379|617312|2022
H1032|200|00022379|636042|2022
H1032|200|00022379|636045|2022
H1032|200|00022379|639537|2022
H1032|200|00022379|647237|2022
H1032|200|00022379|647239|2022
H1032|200|00022379|722126|2022
H1032|200|00022379|722131|2022
H1032|200|00022379|722134|2022
H1032|200|00022379|722137|2022
H1032|200|00022379|730861|2022
H1032|200|00022379|730866|2022
H1032|200|00022379|730869|2022
H1032|200|00022379|730872|2022
H1032|200|00022379|802749|2022
H1032|200|00022379|845488|2022
H1032|200|00022379|848131|2022
H1032|200|00022379|848135|2022
H1032|200|00022379|848140|2022
H1032|200|00022379|848145|2022
H1032|200|00022379|848151|2022
H1032|200|00022379|854925|2022
H1032|200|00022379|854984|2022
H1032|200|00022379|854988|2022
H1032|200|00022379|857166|2022
H1032|200|00022379|857169|2022
H1032|200|00022379|857174|2022
H1032|200|00022379|857183|2022
H1032|200|00022379|857187|2022
H1032|200|00022379|858804|2022
H1032|200|00022379|858810|2022
H1032|200|00022379|858813|2022
H1032|200|00022379|858817|2022
H1032|200|00022379|858824|2022
H1032|200|00022379|858828|2022
H1032|200|00022379|859419|2022
H1032|200|00022379|859424|2022
H1032|200|00022379|859747|2022
H1032|200|00022379|859751|2022
H1032|200|00022379|860975|2022
H1032|200|00022379|860981|2022
H1032|200|00022379|861004|2022
H1032|200|00022379|861007|2022
H1032|200|00022379|861010|2022
H1032|200|00022379|861731|2022
H1032|200|00022379|861736|2022
H1032|200|00022379|861740|2022
H1032|200|00022379|861783|2022
H1032|200|00022379|861822|2022
H1032|200|00022379|876514|2022
H1032|200|00022379|876519|2022
H1032|200|00022379|876524|2022
H1032|200|00022379|876529|2022
H1032|200|00022379|898342|2022
H1032|200|00022379|898346|2022
H1032|200|00022379|898350|2022
H1032|200|00022379|898353|2022
H1032|200|00022379|898356|2022
H1032|200|00022379|898359|2022
H1032|200|00022379|898362|2022
H1032|200|00022379|898367|2022
H1032|200|00022379|898372|2022
H1032|200|00022379|898378|2022
H1032|200|00022379|898687|2022
H1032|200|00022379|898690|2022
H1032|200|00022379|898719|2022
H1032|200|00022379|898723|2022
H1032|200|00022379|904458|2022
H1032|200|00022379|904467|2022
H1032|200|00022379|904475|2022
H1032|200|00022379|904481|2022
H1032|200|00022379|979464|2022
H1032|200|00022379|979468|2022
H1032|200|00022379|979471|2022
H1032|200|00022379|979480|2022
H1032|200|00022379|979485|2022
H1032|200|00022379|979492|2022
H1032|200|00022379|999967|2022
H1032|200|00022379|999986|2022
H1032|200|00022379|999991|2022
H1032|200|00022379|999996|2022
H1032|201|00022379|1000001|2022
H1032|201|00022379|1299896|2022
H1032|201|00022379|1299897|2022
H1032|201|00022379|153822|2022
H1032|201|00022379|153823|2022
H1032|201|00022379|197884|2022
H1032|201|00022379|197885|2022
H1032|201|00022379|197886|2022
H1032|201|00022379|197887|2022
H1032|201|00022379|197903|2022
H1032|201|00022379|197904|2022
H1032|201|00022379|197905|2022
H1032|201|00022379|198188|2022
H1032|201|00022379|198189|2022
H1032|201|00022379|198211|2022
H1032|201|00022379|199149|2022
H1032|201|00022379|199150|2022
H1032|201|00022379|199245|2022
H1032|201|00022379|199246|2022
H1032|201|00022379|199247|2022
H1032|201|00022379|199351|2022
H1032|201|00022379|199352|2022
H1032|201|00022379|199353|2022
H1032|201|00022379|200094|2022
H1032|201|00022379|200095|2022
H1032|201|00022379|200096|2022
H1032|201|00022379|200132|2022
H1032|201|00022379|200256|2022
H1032|201|00022379|200257|2022
H1032|201|00022379|200258|2022
H1032|201|00022379|200284|2022
H1032|201|00022379|200285|2022
H1032|201|00022379|200345|2022
H1032|201|00022379|205304|2022
H1032|201|00022379|205305|2022
H1032|201|00022379|205326|2022
H1032|201|00022379|259255|2022
H1032|201|00022379|261962|2022
H1032|201|00022379|282755|2022
H1032|201|00022379|283316|2022
H1032|201|00022379|283317|2022
H1032|201|00022379|308962|2022
H1032|201|00022379|308963|2022
H1032|201|00022379|308964|2022
H1032|201|00022379|310404|2022
H1032|201|00022379|310405|2022
H1032|201|00022379|310488|2022
H1032|201|00022379|310489|2022
H1032|201|00022379|310490|2022
H1032|201|00022379|310792|2022
H1032|201|00022379|310793|2022
H1032|201|00022379|310796|2022
H1032|201|00022379|310797|2022
H1032|201|00022379|310809|2022
H1032|201|00022379|311353|2022
H1032|201|00022379|311354|2022
H1032|201|00022379|311919|2022
H1032|201|00022379|312440|2022
H1032|201|00022379|312441|2022
H1032|201|00022379|312748|2022
H1032|201|00022379|312749|2022
H1032|201|00022379|312750|2022
H1032|201|00022379|312961|2022
H1032|201|00022379|312962|2022
H1032|201|00022379|314006|2022
H1032|201|00022379|314076|2022
H1032|201|00022379|314077|2022
H1032|201|00022379|314142|2022
H1032|201|00022379|314203|2022
H1032|201|00022379|314231|2022
H1032|201|00022379|315107|2022
H1032|201|00022379|317173|2022
H1032|201|00022379|317573|2022
H1032|201|00022379|349199|2022
H1032|201|00022379|349200|2022
H1032|201|00022379|349201|2022
H1032|201|00022379|349353|2022
H1032|201|00022379|349373|2022
H1032|201|00022379|349401|2022
H1032|201|00022379|349405|2022
H1032|201|00022379|349483|2022
H1032|201|00022379|360507|2022
H1032|201|00022379|403853|2022
H1032|201|00022379|403854|2022
H1032|201|00022379|403855|2022
H1032|201|00022379|404011|2022
H1032|201|00022379|404013|2022
H1032|201|00022379|476345|2022
H1032|201|00022379|476349|2022
H1032|201|00022379|476350|2022
H1032|201|00022379|476351|2022
H1032|201|00022379|477130|2022
H1032|201|00022379|577776|2022
H1032|201|00022379|578325|2022
H1032|201|00022379|578330|2022
H1032|201|00022379|597967|2022
H1032|201|00022379|597971|2022
H1032|201|00022379|597974|2022
H1032|201|00022379|597977|2022
H1032|201|00022379|597980|2022
H1032|201|00022379|597984|2022
H1032|201|00022379|597987|2022
H1032|201|00022379|597990|2022
H1032|201|00022379|597993|2022
H1032|201|00022379|617310|2022
H1032|201|00022379|617311|2022
H1032|201|00022379|617312|2022
H1032|201|00022379|636042|2022
H1032|201|00022379|636045|2022
H1032|201|00022379|639537|2022
H1032|201|00022379|647237|2022
H1032|201|00022379|647239|2022
H1032|201|00022379|722126|2022
H1032|201|00022379|722131|2022
H1032|201|00022379|722134|2022
H1032|201|00022379|722137|2022
H1032|201|00022379|730861|2022
H1032|201|00022379|730866|2022
H1032|201|00022379|730869|2022
H1032|201|00022379|730872|2022
H1032|201|00022379|802749|2022
H1032|201|00022379|845488|2022
H1032|201|00022379|848131|2022
H1032|201|00022379|848135|2022
H1032|201|00022379|848140|2022
H1032|201|00022379|848145|2022
H1032|201|00022379|848151|2022
H1032|201|00022379|854925|2022
H1032|201|00022379|854984|2022
H1032|201|00022379|854988|2022
H1032|201|00022379|857166|2022
H1032|201|00022379|857169|2022
H1032|201|00022379|857174|2022
H1032|201|00022379|857183|2022
H1032|201|00022379|857187|2022
H1032|201|00022379|858804|2022
H1032|201|00022379|858810|2022
H1032|201|00022379|858813|2022
H1032|201|00022379|858817|2022
H1032|201|00022379|858824|2022
H1032|201|00022379|858828|2022
H1032|201|00022379|859419|2022
H1032|201|00022379|859424|2022
H1032|201|00022379|859747|2022
H1032|201|00022379|859751|2022
H1032|201|00022379|860975|2022
H1032|201|00022379|860981|2022
H1032|201|00022379|861004|2022
H1032|201|00022379|861007|2022
H1032|201|00022379|861010|2022
H1032|201|00022379|861731|2022
H1032|201|00022379|861736|2022
H1032|201|00022379|861740|2022
H1032|201|00022379|861783|2022
H1032|201|00022379|861822|2022
H1032|201|00022379|876514|2022
H1032|201|00022379|876519|2022
H1032|201|00022379|876524|2022
H1032|201|00022379|876529|2022
H1032|201|00022379|898342|2022
H1032|201|00022379|898346|2022
H1032|201|00022379|898350|2022
H1032|201|00022379|898353|2022
H1032|201|00022379|898356|2022
H1032|201|00022379|898359|2022
H1032|201|00022379|898362|2022
H1032|201|00022379|898367|2022
H1032|201|00022379|898372|2022
H1032|201|00022379|898378|2022
H1032|201|00022379|898687|2022
H1032|201|00022379|898690|2022
H1032|201|00022379|898719|2022
H1032|201|00022379|898723|2022
H1032|201|00022379|904458|2022
H1032|201|00022379|904467|2022
H1032|201|00022379|904475|2022
H1032|201|00022379|904481|2022
H1032|201|00022379|979464|2022
H1032|201|00022379|979468|2022
H1032|201|00022379|979471|2022
H1032|201|00022379|979480|2022
H1032|201|00022379|979485|2022
H1032|201|00022379|979492|2022
H1032|201|00022379|999967|2022
H1032|201|00022379|999986|2022
H1032|201|00022379|999991|2022
H1032|201|00022379|999996|2022
H1032|203|00022378|1000001|2022
H1032|203|00022378|1000114|2022
H1032|203|00022378|1000135|2022
H1032|203|00022378|1000141|2022
H1032|203|00022378|1014314|2022
H1032|203|00022378|1014673|2022
H1032|203|00022378|105585|2022
H1032|203|00022378|106258|2022
H1032|203|00022378|106336|2022
H1032|203|00022378|106346|2022
H1032|203|00022378|1085633|2022
H1032|203|00022378|1085636|2022
H1032|203|00022378|1085640|2022
H1032|203|00022378|1085644|2022
H1032|203|00022378|1085686|2022
H1032|203|00022378|1100706|2022
H1032|203|00022378|1243026|2022
H1032|203|00022378|1243033|2022
H1032|203|00022378|1243040|2022
H1032|203|00022378|1243833|2022
H1032|203|00022378|1243843|2022
H1032|203|00022378|1243848|2022
H1032|203|00022378|1299896|2022
H1032|203|00022378|1299897|2022
H1032|203|00022378|151226|2022
H1032|203|00022378|152695|2022
H1032|203|00022378|153822|2022
H1032|203|00022378|153823|2022
H1032|203|00022378|1648999|2022
H1032|203|00022378|1729511|2022
H1032|203|00022378|1796091|2022
H1032|203|00022378|1796096|2022
H1032|203|00022378|1801294|2022
H1032|203|00022378|1801295|2022
H1032|203|00022378|1801298|2022
H1032|203|00022378|1801299|2022
H1032|203|00022378|1923422|2022
H1032|203|00022378|1923424|2022
H1032|203|00022378|1923426|2022
H1032|203|00022378|1923428|2022
H1032|203|00022378|1923432|2022
H1032|203|00022378|197310|2022
H1032|203|00022378|197311|2022
H1032|203|00022378|197313|2022
H1032|203|00022378|197319|2022
H1032|203|00022378|197320|2022
H1032|203|00022378|197361|2022
H1032|203|00022378|197379|2022
H1032|203|00022378|197380|2022
H1032|203|00022378|197381|2022
H1032|203|00022378|197382|2022
H1032|203|00022378|197383|2022
H1032|203|00022378|197511|2022
H1032|203|00022378|197512|2022
H1032|203|00022378|197518|2022
H1032|203|00022378|197625|2022
H1032|203|00022378|197626|2022
H1032|203|00022378|197627|2022
